corpus_id,score,date,source,article,has-event,has-location,has-space-type
834127,0.603106856,1845-07-05,star,"Now, sir, that letter is one mass of foolish falsehoods; you were emboldened by my silence upon your previous nonsense, and supposed that you might with safety palm anything upon the credulous, rendered more sceptical, if not suspicious, by my desire to have your whole case before I made you your own executioner: as soon as you had got your head into your own noose I had only to let the drop fall and allow you to swing as a public example. That I have already done most effectually; and that it should not be too hastily lost on society, I must now gibbet you with “WILLIAM I-WISHL-I-MAY-GET-IT.” You say that you were not aware of the existence of the “National Land and Building Association” until you read your own article in Lloyd’s. What, are you not the founder of that association? And more, as John Watkins is himself the Independent Chartist Association of Great Britain and Ireland, do you not, to your sorrow, constitute the “National Land and Building Association”? But let that pass: William says that he has paid an amount of subscription to the “Chartist Co-operative Land Plan” in the Lambeth district, which he is anxious to have restored to him, that he may purchase the chance of a cell in one of your four-room houses for life. I shall presently insert the rejected reply of the Lambeth secretary, and in the meantime, to relieve William, and all those similarly circumstanced, I have only to say that by bringing me an assurance of his identity from the Lambeth secretary, that he shall receive 3s. 6d. for the 3s. 3d. he says he has paid; and I may as well mention here that as I am about paying a large sum to the treasurer’s account, that all",FALSE,FALSE,FALSE
355917,0.602441192,1841-11-27,star,"It has been said, repeal the Corn Laws, and the balance will be in favour of the money holders; or expunge the national debt, and the balance will be in favour of the landholders, which propositions are quite good; repeal either monopoly, and the remaining monopolists will be the employers of those who live by labour; do away with both, and to whom shall the labourer go with his only commodity? It is quite clear that neither of these can purchase his labour, as none, of either party, bring money into the world, so can neither have it but by monopoly; in some shape, destroy these, and it is of no use to look for employment in that quarter. Under such circumstances, what shall become of those whose only dependence is labour? I know though all existing monopolies were repealed, other might be substituted; say that every one above six feet high should be entitled to a few hundred thousands per annum, or that all above twelve stone weight should be similarly privileged; then these would become aristocrats, and employ labourers, and be looked up to, and become influential, the same as the aristocracy now is, and men would busy themselves to attain—those qualifications, the same as is done at present, only differing according to the different nature of the monopoly; under such regulations, the system of governing now pursued might go on quite as much in accordance with the spirit of justice, as at present, and any other similar scheme may be adopted, and the same results will follow. But this much know all —without a privileged class in some shape, the present Constitution cannot exist. It is a system of servitude, and those who employ servants must, in the first place, be provided with the means of paying them, along with the appropriation of the means whereby men can live otherwise, which must be enforced before a system like",FALSE,FALSE,FALSE
298781,0.602166533,1847-12-18,star,"Now Ready, a New Edition of  MR. O'CONNOR'S WORK ON SMALL FARMS.  To be had at the Northern Star Office, 16, Great Windmill Street; and of Abel Heywood, Manchester.  JUST PUBLISHED,  (Uniform with the ""Labourer"" Magazine,) Price 6d.  PRACTICAL TREATISE ON SPADE HUSBANDRY,  being the results of four years' experience. By J. Sillert.  McGowan and Co., 16, Great Windmill-street, London and may be had of all booksellers.  JUST PUBLISHED.  PRICE SIXPENCE,  NO. XIL OF ""THE LABOURER,"" With a Portrait of F. O'Connor, Esq., M.P.  CONTENTS.  1. The Age of Peace, a Poem, by Ernest Jones. 2. The Insurrection of the Working Classes. 3. The Morality of Commerce. 4. The Romance of a People. 5. The Poor Man's Legal Manual. 6. National Literature—Poland;  Letters (pre-paid) to be addressed to the Editors, 16 Great Windmill Street, Haymarket, London. Orders received by all agents for the ""Northern Star"" and all booksellers in town and country.  Just Published, price One Penny.  LETTER BY FRANCIS O'CONNOR, ESQ., M.P., TO THE RICH AND THE POOR: To those who Live in Idleness Without Labour, and to those who are Willing to Labour but Compelled to Starve.",FALSE,FALSE,FALSE
488516,0.600419521,1841-07-10,star,"disarmed, driven to the street, strip of his clothing, with the exception of his trousers, beat in the most unmerciful manner; his hair torn from his head; stabbed in several parts with knives; struck with paving stones; and driven, barefooted, towards the Market-place, where they intended to hang him; but, on crossing Blackfriar's Bridge, the cry was, ""Throw him into the river;"" and, had not his son clung to him, determined to share his fate with him, he would unquestionably have been thrown over the bridge; but leaving it, they proceeded till they were met by a large body of police, who enabled Dover to take shelter in a house for a time. The military arrived, and, by the assistance of these two formidable bodies, he was taken to the city gaol, where he still remains for protection. After Dover was rescued, a slight demand was made for Whiting, (the seconder,) but it did not take effect. Some few were captured; the others were dispersed by the military, and ultimately tranquillity was restored. Mr. Whiting, not wishing to meet the same fate, has left Norwich. (much the most prudent plan.) All is now quiet.  WESTMINSTER.—Amongst the several candidates who have solicited the suffrage of the electors of this great city, to represent their interests in Parliament, were John Temple Leader, General De Lacy Evans, (Whigs,) and Captain Rous, (Conservative.) Leader offered himself as the advocate of cheap bread, and that more substantial measure—the Suffrage! and the Ballot to protect it. General Evans would not go a step beyond “free trade.” (!) whilst Captain Rous, who, to use his own words, “offered himself at the eleventh hour,”",FALSE,FALSE,FALSE
277939,0.599517584,1840-02-01,star,"cotton goods, has recently removed from a small factory in Ancoats to a large and commodious establishment in Falkner-street, Manchester. Mr. Falkner, who has been for many years engaged in the manufacture of cotton goods, has recently removed from a small factory in Ancoats to a large and commodious establishment in Falkner-street, Manchester. Mr. Falkner, who has been for many years engaged in the manufacture of cotton goods, has recently removed from a small factory in Ancoats to a large and commodious establishment in Falkner-street, Manchester.  PART I.—ON FAIR AND CONGREGATIONAL DISPENSATIONS GENERALLY.  Chap. I.—On the Fair of Provisions.  Chap. II.—On the Fair of Provisions.  Chap. III.—On the Fair of Provisions.  Chap. IV.—On the Fair of Provisions.  Chap. V.—On the Fair of Provisions.  Chap. VI.—On the Fair of Provisions.  Chap. VII.—On the Fair of Provisions.  Chap. VIII.—On the Fair of Provisions.  Chap. IX.—On the Fair of Provisions.  Chap. X.—On the Fair of Provisions.  Chap. XI.—On the Fair of Provisions.  Chap. XII.—On the Fair of Provisions.  Chap. XIII.—On the Fair of Provisions.  Chap. XIV.—On the Fair of Provisions.  Chap. XV.—On the Fair of Provisions.  Chap. XVI.—On the Fair of Provisions.  Chap. XVII.—On the Fair of Provisions.  Chap. XVIII.—On the Fair of Provisions.  Chap. XIX.—On the Fair of Provisions.  Chap. XX.—On the Fair",FALSE,FALSE,FALSE
1084502,0.599059641,1860-01-21,leader,"FROM the recent proceedings of our Metropolitan Council, we learn that a bill will be introduced early in the coming session, having for its object the material increase of the powers and revenues of the Board. What is true, probably, of all political bodies, is especially true of those which may, in their organisation, be called oligarchical—much would have more. The Metropolitan Board of Works already possesses as large pecuniary resources, and as great an amount of influence and patronage as the legislature of many minor states; but not content with what it has, it grasps at further prerogatives and a larger exchequer. Though nominally chosen by the ratepayers of London at large, the really oligarchic nature of its constitution betrays itself in a great variety of ways, and in none more characteristically than in its impending demand for additional powers. Instead of being elected by the taxpayers themselves, this strangely constructed corporation is nominated, as every one knows, by the vestries of the different parishes over which its jurisdiction extends. The tendency of this system of indirect election was not long in displaying itself. It is, in fact, an old device of bureaucracy for numbing in the representative the sense of accountability to public opinion, and for paralyzing in those who are said to be represented the power of exciting any account. We see this in the working of the system every day. The Board meets weekly, and reports of its proceedings appear in the daily papers. But nothing can be more superciliously contemptuous of public opinion than those proceedings generally are. Were the score, or score and a half of gentlemen, who appear to understand one another so well, under the necessity of trying to understand public feeling, even a little, they would not have pursued the course during the last twelve months that has brought them into such ill-repute among their fellow-citizens.",FALSE,FALSE,FALSE
492345,0.598442018,1841-05-08,star,"Minister Kinross, Richard Malcolm, do. Kings Kettle, David Rollow, do. Charleston, John Findley, do. Carlisle, John Armstrong, do. Ashton-under-Lyne, Joseph Hilton, do.  WILTSHIRE—On Sunday morning last, were assembled, under the fertile hills on Salisbury Plain, near the central part of the county, delegates from the following places:—Trowbridge, Messrs. Moore and Watts; Bradford, Messrs. Gordon and Haswell; North Bradley, Mr. Hayward; Westbury, Mr. Tucker; Warminster, Mr. George Kinston; Monkton Deverall, Messrs. Tudgey and Garret; Mere, Mr. Mills; Devizes, Mr. Spencer; Market and West Lavingtons, Messrs. Moore. The Secretary read the minutes of their last meeting; after being confirmed, several letters were read from the following persons, Messrs. Roberts, Philip, Vincent, Bolwell, and Campbell, Secretary to the Executive, also one from Shaston. Each delegate then gave an account of what progress they were making in the Chartist cause, in their localities. Nearly all gave a cheering account, but what was most needed were lecturers. Messrs. Mills and Tudgey said, since Mr. Bolwell lectured in their districts it had been the means of doing much good. Mr. Moore, of Lavington, said they only wanted some one to come amongst them to give instruction, and an Association would be formed immediately. Since many of them had become Teetotallers, they had become good Chartists. The following resolutions were unanimously carried:—""That Mr. Collins is not a fit and proper person to sit in the Petition Convention."" ""That the letter of Mr. Vincent is quite satisfactory and a proof that he does not wish to see disunion in",TRUE,TRUE,TRUE
824390,0.597564638,1850-10-26,star,"Mr. LESLIE seconded the amendment.  Mr. PERRY was of opinion that the Executive of the Chartist body exhibited a more fraternal feeling than the delegates present. The speaker then found fault with the past conduct of the Chartist body, and stated that the Social Reformers had been the most powerful and intellectual advocates of the Charter, and their actions alone had never belied their words. The very fact of the Chartists asking aid was a proof that they acknowledged their superior discernment.  Mr. HARRIS deprecated the warmth of the last speaker, and trusted it would not be indulged in by those who followed him.  Mr. FUSSELL.—They should all agree on certain principles, which would give satisfaction to the country at large. In all their past agitation, in all their Conferences, they had given the motives and reasons why they demanded the Charter; they asked the Socialists to join them because they would be equally benefited by the attainment of political power, and every accession of numbers was a step towards achieving their object. He thought the resolution of the previous meeting had been understood; the whole of the following clauses had better be embodied in one; it would save them much time in their discussion.  Mr. BLANK wished to know whether they were to be confined to the discussion of the Social rights contained in the programme; he thought they should go into the whole Social question.",FALSE,FALSE,FALSE
614660,0.594843209,1844-02-10,star,"So then the ""Good Old King"" is about to be released from his merciless tormenters, after satisfaction of a debt and interest which would have been long since paid off, and which was in course of liquidation, had not his struggle for the rights of labour rendered him obnoxious to his debtor. In all probability, before this meets the eye of the reader, the prison door that has been locked upon the ""Good Old King"" for now nearly four years, will have been opened, and the Poor Man's Friend be at ""liberty"" once more! His liberation is a credit to him; for it has been mainly procured by those who, while they differ from him in politics, yet recognise in him an unflinching supporter of their rights.",FALSE,FALSE,FALSE
134889,0.593866169,1842-04-09,star,"The above invitation was signed by about forty individuals, who are most of them members of the League; and, in order to draw as large an audience as possible, it was announced that Messrs. Philips, Gibson, B otherton, and Cobden, had been invited to attend. However, none of them were present; and perhaps this attempt to gull the public will receive some little palliation, when they consider that Friday, the day on which this Whig Corn Law League farce came off, was what has been commonly called, ' April fool day; and that being the case, these 'large leaf and plenty of slavery-men, probably conceived they had some licence to take advantage of the public, and make April fools of them by wholesale. At the time ap- pointed there were one hundred and fifty working men round the doors, and not half a dozen electors amongst them.  Various were the surmises about the proceedings. One party declared that there would be no meeting; another, that the electors were afraid to meet the non-electors; whilst a third party declared that they should like to be compelled to pay the income tax; a fourth party believed, as there were only about forty electors come to express their opinions, they would carry on the meeting with closed doors; and lastly, the universal opinion of the non-electors was, that if the middle classes were determined to keep up an expensive and extravagant monarchy, and support two or three kings and queens, and all the expensive machinery to boot, why, then, the middle classes ought to pay their share, and therefore ought to pay the income tax.",FALSE,FALSE,FALSE
97416,0.593663335,1850-03-09,star,"was ever so, so long as I recollect, throughout the history of Irish agitation. It was ever the cry for my Lord Mayor this, or Town Councillor that— (hear, hear)—but even still: the same cry, was raised. Mr. Feargus O'Connor was called for. He was, doubtless, an able and patriotic man; but business ought to be done in a business-like manner, and Mr. O'Connor would be heard in his turn as well as every other speaker. (Cheers). The resolution embodied a great deal that was important. They were called on by it to express sympathy for the patriotic exiles, but in that they expressed adhesion to patriotic principles. (Hear, hear, and cheers). It was not merely by shouting and cheering that they would show their true sympathy; but let them unite and work, as he said before, like men; and trust in each other, and their exiled countrymen would be cheered in their captivity, where they would hear that their fellow-countrymen were casting all prejudices aside; and were determined to sink for their native land.  The resolution was then put, and passed with acclamation.  MR. FEARGUS O'CONNOR, M.P., next came forward, and was loudly and enthusiastically cheered for some minutes. When the cheering had subsided, he said he would address those then assembled as his countrymen, although their chairman told them that their countrymen would first address them, and Mr. O'Connor could speak afterwards. Now, in 1834, they disinherited him. (No, no.) He was told that if he came to Ireland he should be ducked in the Liffey; but, notwithstanding that threat and intimidation, he had struggled night and day, from that period to the present, in order to weld the minds of the people of",FALSE,FALSE,FALSE
817445,0.592937708,1843-01-14,star,"For what have they been prosecuted? for crime against society? No; but because they were men possessed of the virtuous wish and the righteous determination to amend society; to improve the condition of the poor and needy; and to defend the cause of the widow and the fatherless, and those ready to perish: therefore it is that their wives have been widowed and their children left fatherless. Let us take a retrospect at the time when the Whigs, rampant in power, made their fearful onslaught upon our friends. With what invagueness was the progress of that onslaught frightfully impressed. Blood-thirsty, hireling policemen were sent at the dead hour of midnight, when the intended victim was enjoying the refreshing influences of sleep by the side of a beloved and anxious wife. He was suddenly aroused; his family mercilessly thrown into the most fearful disquietude of mind; himself dragged off without ceremony to prison, as if he had been guilty of some foulest act of felony, and had merited even capital punishment. The magistrates before whom the examinations were taken were generally found to have come to the bench with minds predeter- mined to ""commit for trial."" In those cases in which the benefit of bail previous to trial could be claimed, the most exorbitant bail was demanded, altogether dis- proportioned to the circumstances of the supposed offenders. The parties constituting the courts of tri- bunal before whom our friends were arraigned, had a direct interest in securing convictions. Judges and law- yers—it that their craft was in danger; that unless those wicked Chartists were stopped in their criminal career, the corruptions which lattened them would be all swept away. The jurors were interested yeomen, farmers, and money-morgers, alarmed for the safety of their ill-gotten plunder—",FALSE,FALSE,FALSE
678479,0.592733622,1841-06-26,star,"It is not to walk in the footsteps of his predecessor. He began in Tillicoultry at eleven o'clock, where six or eight of the most dirty likenities of its electors met this gallant warrior, who would not know his grandmother across a small room, although he stands upon the half-pay list as a Colonel of the British army. The intelligent portion of the electors, as well as the Char-tists, declined to have anything to do with such a hole and corner exhibition, so the Colonel's entrance and exit in this place had more a resemblance of a small club, than any other thing we can compare it to. At one o'clock the same day the gallant Colonel drove up to the head Inn in the town of Alloa in a hackney coach. Upon all former occasions of this kind, banners were streaming in the breeze, and music reverberating in the glen; but these glad sounds and pleasing sights are now extinguished so far as honour to a ten pound sur-frage is required; they are all now reserved for the triumphs of the Charter. Upon the face of the Corn Law Repealers was written ""hope deferred."" Upon the faces of the Tories a sort of leering triumph was visible at the shattered and prostrate condition of Whiggery. Among the Chartist electors and non-electors there beamed that proud satisfaction which seemed to say, ""We have proved the hollow-heartedness and rottenness of Whiggery, and it belongs to us now to bury the dirty infected carcasses of both Whigs and Tories, which we will do at the day of nomination at Dollar, when we shall carry our Chartist candidate, Mr. Abram Duncan, triumphantly over Whiggery."" A re-quisition of the Chartist electors was presented, re-questing the Colonel to",FALSE,FALSE,FALSE
785728,0.59255296,1848-01-29,star,"Vice-President, Dr Doyle Confederate Club. Dublin, Jan. 19th, 1848.  The Sligo Town Sweepmakers.—On Monday evening a meeting of this ill paid body of men was held at the Bricklayers' Arms, Tonbridge-street, New-road; John Arnott in the chair. Messrs Holmes and Daddo appeared as a deputation from the west end and city bodies. After listening with great attention to the statements of the deputation, Mr Gurney moved, and Mr Moody seconded the following resolution:—""That this meeting having heard the principles and objects of the National Association of Trades for the protection of Industry, do agree to become members of the said Association."" Carried unanimously. The meeting then adjourned to Monday evening next.  Turf caused by Starvation.—A densely crowded public meeting was held at the Literary and Scientific Institution, on Tuesday evening, to petition the Queen for a remission of the sentence of transportation and hard labour, passed at the Mallow Assizes, on six railway labourers—Thomas Smith, J. Barrett, T. Williams, J. Higgins and Mills—who had taken from a basket the value of threepence-halfpenny, to spend the earnings of hunger, after walking thirty miles in the metropolis without tasting food. The meeting was called to order by the chairman, and opened proceedings in a very eloquent and excellent speech, which was loudly applauded. Several other speakers addressed the meeting, and their sentiments and resolutions were unanimously adopted.",TRUE,TRUE,TRUE
286656,0.590997994,1842-12-31,star,"Your obedient Servant, DANIEL DIGGLE. Bolton, Dec. 20th, 1842.  MR. DICKENSON, THE MANCHESTER PACKER.  TO THE EDITOR OF THE NORTHERN STAR.  DEAR SIR—I am very sorry to have to trouble you on this occasion, but wishing always to have truth and justice upon any statements that may affect private or public characters fairly laid before the public, I am bound at this time to contradict a statement that appears in your paper on Saturday, the 10th of December, respecting Mr. T. Dickenson, better known as the Manchester Packer, and the South Lancashire Delegate meeting.  The certificate and resolution as purporting to have been issued from the above meeting is a tissue of falsehood and a perversion of truth. The certificate and resolution in your paper of the 10th instant, was neither passed nor given to him at, or from, that meeting, and moreover neither John Murrey nor William Grocott, were delegates at the said meeting. It is true the charges against him were brought before that meeting, and to the said charges he, Thomas Dickenson, pleaded guilty, and said it was through poverty he was obliged to have recourse to the same. There were other charges to be brought against him, but these were left for the council of the locality to which he belonged. They were to summon the parties preferring the charges before them and decide accordingly, but strange to say, these parties were never num-",FALSE,FALSE,FALSE
353131,0.589970946,1848-04-15,star,"However, a most dreadful onslaught has been made upon you, and I had not ONE SINGLE SUPPORTER in the House, but I HAVE YOU; and now for the result. I have resolved upon not submitting your Petition, or your claims, to the House on Friday (to-morrow), and for this simple reason, because by this course I best serve your interests. I have been charged with falsehood by a Member of the House. I shall be with my Constituents on Easter Monday, and they shall judge between us; and the Aristocracy of this country will learn, meantime, whether constitutional liberty has lost or gained by the base attempt to insult YOUR REPRESENTATIVE. Englishmen, I now leave MY CREDIT and YOUR CAUSE in your hands. If I have been guilty of falsehood or deception, I am unworthy of your confidence; if I have been insulted as your representative, I have taken the course which honour suggested to defend myself, and the country will acquit me and defend me.  I have not obeyed the order of the House to attend, because the House violated its duty, and so did the Speaker, in tolerating language which, if used to any other member, would have been scouted.  Yours faithfully,",FALSE,FALSE,FALSE
716574,0.588981509,1841-01-02,star,"We are upon the eve of another muster of the incurables and incorrigibles, from whom nothing can be had, save from their fears, and whose fears can be affected only by a contemplation of the people's power. Women of England! then, do now your duty. Virtuous wives and anxious mothers! look to your sons and husbands; sisters! lead your brothers; cheer all by your own presence at the show, and let the vile traducer of womanhood, and slave-merchant of infancy, with the whole gang of foxes, bear, as best they may, the withering glances of the ""hoores"" of England, with their sweethearts, sons, and husbands.",FALSE,FALSE,FALSE
533414,0.58843714,1838-04-21,star,"ories had done a great deal of evil, and had trampled on the rights of the people, when the Whigs got roughly seated in power they would be worse than the Tories. (Hear, hear.) This opinion no man of common sense, who had paid attention to the proceedings of the day, could but admit had been verified by the past. (Hear, hear.) They could have no full and free representation of the people without every individual in the community participating in the choice of those who were to represent them. He contended for the right of Universal Suirage and that mind ought to be represented, and not long, purse; but in this country it unfortunately happened that wealth, and not intelligence, was represented. (Hear, hear.) These were his views, and as there were many other speakers to address them, he would not longer detain them, but at once move the resolution.  Mr. John Parrurt seconded the resolution.  Mr. Thornton, from Halifax, supported the same. It breathed a sentiment which must ever be cherished by all who wished to secure the happiness and enjoyment of the great body of the community. However the Whigs might contend that by the present partial system of representation the happiness of the people was secured; and that it was the best which could be obtained, it was full of the greatest absurdities which ever bloated the bewildered brain of the greatest political jobber in the known world. (Hear, hear.) Why when the people only sought their rights, and were insulted when they asked for them, to talk about the dignity and security of the state was all nonsense; they might talk about national systems of education for the people, it was all well, but let them give them their universal rights. (Cheers.) Let them give them that which by nature belonged to them, and which the constitution claimed for them",FALSE,FALSE,FALSE
161309,0.58658886,1842-09-17,star,"SOUTH SHIELDS.—Mr. Rigby, from Chorley, was here to-day (Sunday). He has given us one of the best sermons on Chartism that was ever delivered in this locality. He is mildly argumentative, and develops his views with wonderful effect.  BOLTON.—DEFENCE FUND.—A few friends, meeting at the Temperance Hotel, New Market-place, agrd. last Saturday night to pay one penny per week each, for six weeks, and in a few minutes 2s. 6d. were subscribed for the political victims and defence fund. We hope others will do likewise. The Evening Star is taken in here.",TRUE,TRUE,TRUE
1221002,0.586422622,1869-08-07,tomahawk,"Your Grace's devoted penitent, H. G. WHALLEY.  To His Grace the Archbishop of Westminster, &c., &c., &c.  We trust that other members of the Legislature may follow on the same side. We suppose that Peers and Commoners, in a greater or lesser degree, are endowed with consciences, and, such being the case, it is simply impossible that certain of their number can ascend the Righi, traverse the moors, or even dip themselves in the sea with any sense of enjoyment or mental repose until they have meekly done penance for their sins during the Session.  Why did the Volunteers, recently encamped at Wimbledon, remind us of a member of Parliament, who, to gain his seat, has had to tout extensively for votes?—Because they thoroughly appreciated strong canvas.  SOMETHING IN A NAME.—It turns out that the reverend gentleman who preached the recent cat and dog sermon at Woolwich was a Mr. Kitson!",FALSE,FALSE,FALSE
